id,user,text,timestamp,in_reply_to,mentioned_users,reactions,total_reactions
1597217352.001800,U016Z293QVA,"Hi everyone, I am also late to the party here I've had a tonne going on but glad to finally be participating actively now :D

I'm Jordan originally from the UK but moved to Australia in 2005, currently 26 and I have a strong passion for computer science, programming, and tinkering with things which naturally lead to development work and experimentation in emerging technologies like blockchain.

Looking forward to entering into the space as far as I can from my hobbyist background of writing projects to develop understanding and participating in MakerDAO and the like, keen to build meaningful things to solve meaningful problems; if you know of any hit me up I am keen to hear and help! FOSS is a framework I believe in strongly and it's natural pairing with open, collaborative systems makes this space even better to my eyes.

Looking forward to connecting with you all over the rest of KERNEL and beyond :slightly_smiling_face:","Mon, 19 Jan 1970 11:40:17 GMT",1597217352.001800,,"[{""name"":""seedling"",""users"":[""U0172CB3649"",""U016C8XH6NR"",""U017E2A2KPS"",""U016C909613"",""U0172G1A28H"",""U017G0TNCFN""],""count"":6},{""name"":""fire"",""users"":[""U016C8XH6NR"",""U017E2A2KPS"",""U016C909613"",""U017G0TNCFN"",""U016Z7XQC7N""],""count"":5},{""name"":""party_parrot"",""users"":[""U016C8XH6NR"",""U017E2A2KPS"",""U016C909613"",""U017G0TNCFN""],""count"":4},{""name"":""wave"",""users"":[""U016C8XH6NR"",""U017E2A2KPS"",""U016C909613"",""U017G0TNCFN""],""count"":4}]",19
1597856515.015700,U016Z7XQC7N,Welcome! ,"Mon, 19 Jan 1970 11:50:56 GMT",1597217352.001800,,,0
1596570457.342200,U017Q8Y2BPG,"Hi there! A bit tardy to the party but glad to be here :star-struck:

My name is Liz, and I’m originally from the Bay Area. I started out my career working in traditional finance at Goldman, where I discovered that the traditional finance system is slow, inefficient, and technologically cumbersome. I then decided to make the move to tech, first working at a startup in Berlin. While I was in Berlin, I was bitten by the crypto bug and moved back to the Bay to scale out operations at DFINITY. I’m currently working on the Product team at DFINITY.

I’m super passionate about web3 and a proud member of the Etheruem community through DAOs like MetaCartel and Meta Gamma Delta. Constantly inspired by the vision, talent and friendliness of people within the community.

Look forward to meeting you all in the coming days! :heart:","Mon, 19 Jan 1970 11:29:30 GMT",1596570457.342200,,"[{""name"":""wave"",""users"":[""U016R8N9NKX"",""U016C909613"",""U016PNPMFSN"",""U017EF8VBS4"",""U017N4HS1SN"",""U018B5H51U4"",""U016SRX7V1R"",""U016C8XH6NR"",""U0182ST8XGB"",""U016BTBS3MM"",""U018SQK276U"",""U017LMXPJF5"",""U017E2A2KPS"",""U017GN6FHQA"",""U017G0TNCFN""],""count"":15},{""name"":""party_parrot"",""users"":[""U017T22FUBF"",""U017EF8VBS4"",""U017N4HS1SN"",""U017E2A2KPS"",""U016SRX7V1R"",""U016C8XH6NR"",""U016PP38YLA"",""U017LMXPJF5"",""U017GN6FHQA"",""U016HBVGSP8"",""U017G0TNCFN""],""count"":11},{""name"":""rainbow"",""users"":[""U016Z7XQC7N"",""U018SQK276U"",""U017LMXPJF5"",""U017G0TNCFN""],""count"":4}]",30
1596594845.343600,U016SRX7V1R,Hi <@U017Q8Y2BPG> our stories are so similar! Glad to see you around! :pray::skin-tone-2:,"Mon, 19 Jan 1970 11:29:54 GMT",1596570457.342200,U017Q8Y2BPG,"[{""name"":""heart"",""users"":[""U017Q8Y2BPG""],""count"":1}]",1
1596643239.345100,U017Q8Y2BPG,<@U016SRX7V1R> Thanks for the kind words &amp; glad to meet you!!,"Mon, 19 Jan 1970 11:30:43 GMT",1596570457.342200,U016SRX7V1R,"[{""name"":""hugging_face"",""users"":[""U016SRX7V1R""],""count"":1}]",1
1596728571.347400,U016Z7XQC7N,"Hey! I’m in Bay Area too ;)
Welcome! ","Mon, 19 Jan 1970 11:32:08 GMT",1596570457.342200,,,0
1596953464.351700,U016T0QSCMT,Nice to meet! I just got access to tungsten. We might be using Dfinity in <#C017E4QQY3H|project-secretsmarket>,"Mon, 19 Jan 1970 11:35:53 GMT",1596570457.342200,,"[{""name"":""heart"",""users"":[""U017Q8Y2BPG""],""count"":1}]",1
1596480345.336500,U016SRX7V1R,"Hi everyone! So glad to be here with you! :hugging_face:

My name is Rafaella but my family calls me ""Babi"" since I was born. I'm from São Paulo :flag-br: and dog mom (2 girls - Valentina and Teodora Celeste).
Currently co-founder and CEO at Pods, doing options on Ethereum.
I have a finance background - worked for investment banks, hedge funds, trading desks... until I realized that traditional finance was on the edge of a radical change. I left the bank to pursue that change and found blockchain. Passionated about DeFi and economy.

Looking forward to meeting you all over these days!","Mon, 19 Jan 1970 11:28:00 GMT",,,"[{""name"":""bouncingparrot"",""users"":[""U016PNPMFSN"",""U016C909613"",""U017E2A2KPS"",""U017EF8VBS4"",""U0172CB3649"",""U017LMXPJF5"",""U017GN6FHQA"",""U0172G1A28H"",""U016HBVGSP8"",""U0176G2AZFF"",""U016HFP7P2A""],""count"":11},{""name"":""wave"",""users"":[""U016R8N9NKX"",""U0182ST8XGB"",""U016C909613"",""U017E2A2KPS"",""U016Q1J7Y83"",""U017EF8VBS4"",""U0172CB3649"",""U017LMXPJF5"",""U017GN6FHQA"",""U0176G2AZFF"",""U016HFP7P2A""],""count"":11},{""name"":""party_parrot"",""users"":[""U016C8XH6NR"",""U0182ST8XGB"",""U016C909613"",""U017E2A2KPS"",""U016PP38YLA"",""U0172CB3649"",""U017LMXPJF5"",""U016HFP7P2A""],""count"":8}]",30
1594242208.059300,U016QSTSQQM,"Hey everybody, I'm really excited to meet all of you! I'm probably a bit late to the game at this point, but here goes nothing.

You know how the KERNEL Application form talks about outsiders? Like those with hardly any background in Ethereum? Well that's me. Hello! :wave:

I'm an overzealous full-stack open source enthusiast, who mainly focuses in React and React Native frontend development. I work as a software developer by day, and by night I try to push the limits of the technologies I'm passionate about. :two_hearts:

Some useful facts about me: I've lead development on a few mobile apps that have reached over a million monthly active sessions, launched a <https://play.google.com/store/apps/details?id=io.github.cawfree.earth&amp;hl=en_GB|social media platform> single-handedly, recently published <https://github.com/cawfree/web3-react-native|web3-react-native> and have even programmed a particle accelerator. :atom_symbol:

I'm still feeling around for ideas, I've a couple of my own mostly focused on increasing the ubiquity of Web3 in mobile applications, but ideally I'd be really interested in teaming up with someone who has a strong background in defi who is just dying to turn their brilliant idea into a reality. :bulb:

<https://github.com/cawfree>
<https://twitter.com/cawfree>","Mon, 19 Jan 1970 10:50:42 GMT",1594242208.059300,,"[{""name"":""raised_hands"",""users"":[""U016Q1TQAKV"",""U01691XLMD5"",""U0169JE8HV5"",""U016PNPMFSN"",""U0172CTQ3A5"",""U016W0C1FNG"",""U016Q0F66FM"",""U01692CEFQF"",""U016Q1TSFSN"",""U01733WAA1F"",""U0172CM3049"",""U016HAELGES"",""U017E2A2KPS"",""U016Z7XQC7N"",""U016A43FT0F"",""U0172G1A28H"",""U017HFE51EU""],""count"":17},{""name"":""woman-raising-hand"",""users"":[""U0172CB3649"",""U017E2A2KPS"",""U016C8XH6NR"",""U017HFE51EU""],""count"":4},{""name"":""heart"",""users"":[""U017EGEH0SC"",""U0172CM3049"",""U017HFE51EU""],""count"":3}]",24
1594251412.103100,U016YQPEDU4,"Ohh, I'm also a strong react dev (Probably not as much as you) we can unite forces and for once build dapps with proper UX :yum:","Mon, 19 Jan 1970 10:50:51 GMT",1594242208.059300,,"[{""name"":""raised_hands"",""users"":[""U016QSTSQQM""],""count"":1}]",1
