id,user,text,timestamp,in_reply_to,mentioned_users,reactions,total_reactions
1594312702.111600,U01691XLMD5,"An interesting paper on Trust by Vitalik, Curious to hear your feedback!!!                                                                                 <https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3597399>","Mon, 19 Jan 1970 10:51:52 GMT",,,"[{""name"":""sparkles"",""users"":[""U0172CB3649"",""U016WJZNNS0""],""count"":2}]",2
1594312565.110500,U016W0C1FNG,Joined via chrome. Dont use brave :joy:,"Mon, 19 Jan 1970 10:51:52 GMT",1594312565.110500,,"[{""name"":""100"",""users"":[""U016Q1J7Y83"",""U017DN0DZ08""],""count"":2}]",2
1594312607.110600,U016Q1TQAKV,Don't like the ad?:eyes:,"Mon, 19 Jan 1970 10:51:52 GMT",1594312565.110500,,,0
1594312865.112800,U016Q1J7Y83,Brave has been TERRIBLE lately,"Mon, 19 Jan 1970 10:51:52 GMT",1594312565.110500,,,0
1594312988.113000,U016A43FT0F,"Oh, I've been using brave wondering why I couldn't hear anything. Thanks for the heads up","Mon, 19 Jan 1970 10:51:52 GMT",1594312565.110500,,,0
1594313213.114100,U016Q1TQAKV,Been using brave for quite a while now and I haven't had any issue (desktop). And BraveSampson have proven an amazing user support and he's alway within reach when there is a glitch,"Mon, 19 Jan 1970 10:51:53 GMT",1594312565.110500,,,0
1594312490.109700,U016C8XH6NR,"Fyi <!channel>, live stream is not working unfortunately. Hence, please join the kick-off retreat now.
Sorry for the trouble. :slightly_smiling_face:","Mon, 19 Jan 1970 10:51:52 GMT",,,"[{""name"":""+1"",""users"":[""U016W0C1FNG""],""count"":1}]",1
1594311953.108000,U016QLH0DFV,I was using chrome <@U016C8XH6NR> I am trying in the Mozilla now,"Mon, 19 Jan 1970 10:51:51 GMT",,U016C8XH6NR,,0
1594311887.107300,U016C8XH6NR,Please join it using chrome/brave browser.,"Mon, 19 Jan 1970 10:51:51 GMT",,,,0
1594311786.106500,U016QLH0DFV,"No, it is not an internet connection problem","Mon, 19 Jan 1970 10:51:51 GMT",,,,0
1594311749.105500,U016QLH0DFV,any guesses on why?,"Mon, 19 Jan 1970 10:51:51 GMT",,,,0
1594311720.104800,U016QLH0DFV,Hello all. I have no idea why I can't connect. The page is in an infinite load looping...,"Mon, 19 Jan 1970 10:51:51 GMT",1594311720.104800,,"[{""name"":""one"",""users"":[""U016RCGRND8""],""count"":1}]",1
1594311764.106000,U016PNPMFSN,have you tried chrome,"Mon, 19 Jan 1970 10:51:51 GMT",1594311720.104800,,,0
1594311764.106200,U0172PWTMHP,Happened to me.when I logged on as a guest. I tried again with Google login and worked well,"Mon, 19 Jan 1970 10:51:51 GMT",1594311720.104800,,,0
1594311807.106600,U016QLH0DFV,hmm,"Mon, 19 Jan 1970 10:51:51 GMT",1594311720.104800,,,0
1594311963.108100,U016QLH0DFV,thanks,"Mon, 19 Jan 1970 10:51:51 GMT",1594311720.104800,,,0
1594311181.103400,U016WQPK6J0,working now :slightly_smiling_face:,"Mon, 19 Jan 1970 10:51:51 GMT",,,,0
